Action21OPL,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453
Action21OYL,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931
Action21ORR,3.924709,4.181702,4.51309,4.683341,4.68922,4.653812,4.602432,4.585596,4.619812,4.662836,4.641074,4.614778,4.604572,4.568166,4.485187,4.234396,3.927297,3.449072,3.139716,2.88992,2.694808,2.499008,2.32101,2.139616,2.025358,2.053396,2.094738,2.113467,2.144515,2.168635,2.165992,2.147008,2.126358,2.125385,2.098626,2.075673,2.105109,2.169624,2.171243,2.169188,2.167884,2.16143,2.163414,2.18492,2.195684
Action21OPR,6.67483,6.433812,5.876157,5.412527,5.156591,5.027119,5.054438,5.233839,5.510117,5.786247,5.958646,5.983654,5.940329,5.941665,6.03991,6.272621,6.478865,6.723764,6.843738,6.917477,6.973681,7.022228,7.052838,7.080667,7.098075,7.119896,7.127574,7.126437,7.127528,7.129128,7.133239,7.135613,7.139771,7.143931,7.140289,7.131527,7.138166,7.146434,7.146192,7.146089,7.148371,7.148324,7.149552,7.154245,7.155518
Action21OYR,8.174419,8.400455,8.654251,8.79063,8.862906,8.921405,8.975997,8.993165,8.969288,8.922965,8.865538,8.819214,8.779887,8.731606,8.638568,8.449607,8.246908,7.831549,7.529417,7.30043,7.140709,6.998122,6.869691,6.732344,6.657899,6.693021,6.7386,6.762218,6.800808,6.840109,6.85364,6.84326,6.829472,6.836825,6.81286,6.77981,6.81596,6.893265,6.896981,6.897988,6.89733,6.889235,6.88981,6.911295,6.921981
Action22ALX,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266
Action22ALY,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875
Action22ALZ,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133
Action22ARX,-1.249512,-1.052246,-1.183105,-0.9814453,-0.6601563,-0.4326172,-0.2275391,-0.2763672,-0.3774414,-0.612793,-0.6699219,-0.671875,-0.6450195,-0.6381836,-0.7211914,-0.8447266,-0.921875,-0.9077148,-0.980957,-1.033691,-0.9858398,-0.9946289,-0.9951172,-0.9536133,-1.010742,-1.003418,-0.9882813,-0.9990234,-0.9926758,-1.001953,-0.9936523,-0.9868164,-0.9960938,-1.00293,-0.9902344,-1.007813,-0.9941406,-0.9873047,-0.9960938,-1.028809,-1.006836,-1.002441,-0.9975586,-0.9960938,-1.001953
Action22ARY,-0.2299805,-0.2211914,-0.3354492,-0.4472656,-0.2519531,-0.1513672,-0.184082,-0.2431641,-0.3041992,-0.3613281,-0.3076172,-0.2573242,-0.2216797,-0.2822266,-0.2783203,-0.2905273,-0.3027344,-0.3720703,-0.3491211,-0.40625,-0.3891602,-0.3349609,-0.315918,-0.2573242,-0.2875977,-0.2724609,-0.2363281,-0.2353516,-0.2358398,-0.2290039,-0.2202148,-0.2011719,-0.1875,-0.190918,-0.2045898,-0.2001953,-0.2021484,-0.2119141,-0.2138672,-0.2192383,-0.1923828,-0.2148438,-0.222168,-0.2109375,-0.2016602
Action22ARZ,0.4990234,0.7578125,0.8071289,0.5512695,0.6035156,0.4887695,0.3999023,0.5546875,0.8652344,1.105957,1.199219,1.004883,0.7631836,0.5429688,0.5273438,0.5146484,0.5263672,0.3984375,0.2119141,0.171875,0.128418,0.03808594,0.07568359,0.004394531,-0.07714844,-0.1020508,-0.01074219,-0.01757813,-0.02148438,-0.04101563,-0.05322266,-0.05371094,-0.05712891,-0.06689453,-0.04736328,-0.04345703,-0.05175781,-0.03222656,-0.03955078,0.01269531,-0.002929688,-0.02929688,-0.01855469,-0.008300781,-0.004394531
Action22EMG0L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action22EMG1L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action22EMG2L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action22EMG3L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
Action22EMG4L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action22EMG5L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action22EMG6L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action22EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action22EMG0R,-39,-7,10,6,4,3,-9,4,-9,4,9,-1,-6,3,-1,-14,-4,-5,0,5,-6,1,-4,8,6,-41,10,-8,-3,-3,3,-12,2,-4,4,-6,-6,-3,-2,-3,13,-14,-5,-2,-4
Action22EMG1R,-47,-16,13,23,6,0,-1,-7,5,4,16,-13,9,5,-3,-29,-5,-3,4,9,-11,0,-2,3,-4,-21,2,-2,0,-2,-3,-3,5,-3,1,-3,-4,-1,-1,1,3,-5,-4,-4,-2
Action22EMG2R,-33,-14,31,25,7,2,4,-12,22,16,25,-23,7,6,-9,-55,-10,-5,6,10,-17,1,-1,-1,0,-8,2,-2,0,-1,0,0,1,0,0,-1,-2,-1,-3,1,-1,-3,-3,0,-1
Action22EMG3R,-50,-44,73,35,13,24,1,-19,45,64,46,-19,9,-1,-25,-95,-17,-7,-4,2,-22,2,0,1,0,-3,0,-2,-1,-4,0,-3,-2,0,-1,-2,0,0,-2,1,-3,-2,0,-2,0
Action22EMG4R,-87,-61,53,39,13,6,-5,2,11,23,31,-21,1,-1,-9,-47,-16,-10,-4,11,-15,-1,2,5,3,-4,-1,-2,-1,-1,2,0,0,0,2,1,-3,-2,-2,0,-1,-4,-2,0,1
Action22EMG5R,-82,-32,22,19,4,2,-4,5,2,4,18,-10,0,0,-4,-24,-5,-5,-2,8,-10,-2,7,6,6,-8,-3,5,-1,-3,6,-6,-1,0,2,-2,0,-3,-1,0,0,-2,-1,-1,-1
Action22EMG6R,-40,-9,11,5,-1,13,7,0,0,29,-2,-5,1,-2,-2,-12,-2,-6,-3,7,-10,-7,21,-46,9,-46,-11,37,19,-9,28,-61,-10,-1,1,-8,2,-7,-3,-1,3,-7,-1,-3,-2
Action22EMG7R,-35,-13,10,10,-12,17,-9,3,-4,14,-1,3,-4,0,-3,-11,-3,-6,0,4,-5,-2,-9,24,3,-25,16,-17,-13,0,3,-2,-1,-8,8,-4,-4,1,-6,-5,11,-12,-3,-3,-4
Action22GLX,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action22GLY,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action22GLZ,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action22GRX,72.5625,26.75,17.5625,77.3125,59.375,19.1875,-31.375,-24.4375,17.875,12.625,7.375,1.1875,10.9375,5.5625,-29.25,-80.6875,-89.0625,-29.375,7,-10.25,-21.25,-2,-15,-16.875,-24.625,-21.875,-30.5625,-16.75,-9.75,-12.5,-6.875,-5.5625,-5,-4.5625,-3.625,-1.75,-1.0625,0.8125,-0.3125,3.375,-13.0625,-5,-2.3125,4.25,1.1875
Action22GRY,72.5625,26.75,17.5625,77.3125,59.375,19.1875,-31.375,-24.4375,17.875,12.625,7.375,1.1875,10.9375,5.5625,-29.25,-80.6875,-89.0625,-29.375,7,-10.25,-21.25,-2,-15,-16.875,-24.625,-21.875,-30.5625,-16.75,-9.75,-12.5,-6.875,-5.5625,-5,-4.5625,-3.625,-1.75,-1.0625,0.8125,-0.3125,3.375,-13.0625,-5,-2.3125,4.25,1.1875
Action22GRZ,72.5625,26.75,17.5625,77.3125,59.375,19.1875,-31.375,-24.4375,17.875,12.625,7.375,1.1875,10.9375,5.5625,-29.25,-80.6875,-89.0625,-29.375,7,-10.25,-21.25,-2,-15,-16.875,-24.625,-21.875,-30.5625,-16.75,-9.75,-12.5,-6.875,-5.5625,-5,-4.5625,-3.625,-1.75,-1.0625,0.8125,-0.3125,3.375,-13.0625,-5,-2.3125,4.25,1.1875
Action22ORL,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487
Action22OPL,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453
Action22OYL,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931
Action22ORR,2.591707,3.598047,4.167135,4.399114,4.623347,4.689795,4.639754,4.587148,4.591394,4.614554,4.611823,4.586773,4.586208,4.554642,4.454552,4.248089,3.792724,3.428275,3.070113,2.883262,2.704028,2.602165,2.530579,2.548626,2.520056,2.451748,2.40087,2.362842,2.359885,2.351304,2.348857,2.344543,2.342094,2.329043,2.309428,2.306706,2.306059,2.325151,2.366722,2.406606,2.493929,2.578323,2.611993,2.635337,2.663581
Action22OPR,7.048056,6.915324,6.505924,6.033306,5.517486,5.200819,5.095936,5.229715,5.452558,5.790636,5.915649,5.986117,5.971498,6.00514,6.123737,6.301008,6.566494,6.736143,6.851822,6.915628,6.963114,6.990846,7.022591,7.046884,7.057602,7.078508,7.098306,7.113737,7.130862,7.145494,7.152938,7.15902,7.163046,7.16645,7.169154,7.170791,7.171382,7.171245,7.16837,7.162615,7.168754,7.165883,7.163812,7.162312,7.16402
Action22OYR,6.818606,7.800701,8.41068,8.618984,8.742413,8.798584,8.885911,8.932047,8.951894,8.918409,8.891495,8.846633,8.819021,8.749154,8.645252,8.498838,8.207223,7.881356,7.49723,7.301912,7.129757,7.033123,6.975353,7.016267,7.031218,7.01657,7.011405,7.011491,7.027883,7.042921,7.058443,7.063659,7.07041,7.067903,7.060677,7.062871,7.063,7.084369,7.122367,7.159194,7.264322,7.366598,7.41014,7.429484,7.452613
Action23ALX,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266,-0.9697266
Action23ALY,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875,0.1796875
Action23ALZ,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133,-0.1411133
Action23ARX,-1.002441,-1.008301,-0.9956055,-0.9770508,-1.040527,-1.029297,-1.285156,-1.0625,-1.02002,-0.9399414,-0.5576172,-0.3325195,-0.1679688,-0.2353516,-0.3227539,-0.434082,-0.5561523,-0.5219727,-0.5009766,-0.5068359,-0.5517578,-0.6376953,-0.8671875,-0.9179688,-0.9560547,-1.019043,-0.9731445,-1.049316,-1.022949,-0.9941406,-0.9804688,-0.9760742,-1.021484,-1.030762,-0.9794922,-0.9960938,-1.004395,-0.9780273,-1.006836,-1.022461,-0.9770508,-0.9936523,-1.000977,-1.005371,-0.9873047
Action23ARY,-0.2021484,-0.1972656,-0.2114258,-0.2910156,-0.3535156,-0.2250977,-0.40625,-0.1582031,-0.2446289,-0.4067383,-0.1704102,-0.2094727,-0.184082,-0.2451172,-0.3525391,-0.3481445,-0.2753906,-0.2446289,-0.237793,-0.2021484,-0.2700195,-0.2563477,-0.2509766,-0.4277344,-0.3696289,-0.3813477,-0.3476563,-0.3911133,-0.3544922,-0.2700195,-0.293457,-0.2954102,-0.2319336,-0.2695313,-0.2539063,-0.1982422,-0.2192383,-0.2075195,-0.2167969,-0.2036133,-0.2324219,-0.2089844,-0.2285156,-0.2163086,-0.2265625
Action23ARZ,0.005371094,0.01269531,-0.0078125,-0.09423828,-0.1108398,0.09130859,0.3754883,0.8227539,0.925293,0.7797852,0.5458984,0.4472656,0.4868164,0.7202148,0.9985352,1.216309,1.189453,0.9819336,0.8422852,0.7109375,0.6049805,0.6176758,0.5898438,0.5585938,0.6235352,0.4389648,0.1977539,0.03271484,0.002441406,-0.01855469,0.01025391,0.008300781,-0.046875,-0.02880859,-0.03076172,-0.02929688,-0.03076172,-0.04443359,-0.04882813,-0.02783203,-0.01660156,-0.01660156,-0.02734375,-0.01025391,-0.009277344
Action23EMG0L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action23EMG1L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action23EMG2L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action23EMG3L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
Action23EMG4L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Action23EMG5L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action23EMG6L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Action23EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action23EMG0R,6,10,-5,-7,-5,2,42,22,8,-11,1,8,-2,0,-6,-4,0,0,0,-3,0,-1,-2,-3,4,-1,4,0,1,-1,5,8,-2,-4,-2,7,-5,-4,-8,7,-1,-8,3,-5,12
Action23EMG1R,5,2,-1,-11,7,2,35,37,15,-11,6,10,-1,-6,2,1,-7,0,-2,0,1,-4,-4,-3,8,0,6,5,1,-1,3,2,0,-13,1,2,-2,4,-3,1,1,-3,1,-2,6
Action23EMG2R,1,2,-1,-33,16,-12,44,50,23,-21,9,5,-5,-9,22,-1,-19,4,-1,1,4,2,-8,5,11,-4,5,4,0,-1,0,3,0,-5,1,1,0,2,-1,0,0,-2,0,1,3
Action23EMG3R,0,0,1,-41,45,-112,66,81,3,-84,29,-7,-24,13,57,8,-27,3,-7,1,9,11,-23,9,1,-10,10,3,1,0,-2,-4,0,1,-1,3,2,-1,-1,0,-2,-3,-1,2,1
Action23EMG4R,-2,0,-2,-28,37,-40,11,59,25,-26,6,-4,-16,6,6,-10,-13,-2,-6,-1,2,-8,-8,-4,9,4,7,3,-2,0,-1,-1,1,5,-2,3,3,-3,-1,0,-1,-3,-2,1,5
Action23EMG5R,3,7,-4,-4,22,-10,1,33,16,-18,-5,-5,-7,10,6,-8,-2,-4,-5,0,1,-5,-2,-4,8,1,-1,10,-11,-2,3,0,0,2,-2,4,-1,-3,-1,3,-3,-2,0,-5,7
Action23EMG6R,-23,16,10,-4,6,27,20,22,8,-13,-10,-19,-7,-6,39,-1,-9,-10,-10,3,0,-2,-3,0,-1,5,9,11,-24,0,2,2,-2,1,-2,6,-4,-6,-4,6,-1,-3,3,-11,28
Action23EMG7R,3,-5,-12,-4,6,6,18,17,7,-12,-6,-4,-8,-5,8,5,-4,1,-3,2,-1,-2,-3,0,4,1,5,-1,9,1,-1,10,-4,6,-3,13,-6,-8,-9,10,-3,-11,6,-9,13
Action23GLX,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action23GLY,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action23GLZ,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Action23GRX,-3.625,-9.4375,-3.0625,22.625,100.625,62.125,93.1875,87.625,29.0625,102.4375,42.5625,-36.625,-27.5,-26.625,8.9375,23.5625,13.625,0.4375,5.375,4.6875,-13.125,-34.625,-77.9375,-81.1875,-48.875,-42.75,-33.1875,-34.4375,-22.625,-18.25,7.1875,48.1875,-2.75,-36.5625,-2.5,-15.6875,-1.5625,9.25,-13.9375,-1.75,-4,-4.1875,-9.6875,-12.9375,-15.375
Action23GRY,-3.625,-9.4375,-3.0625,22.625,100.625,62.125,93.1875,87.625,29.0625,102.4375,42.5625,-36.625,-27.5,-26.625,8.9375,23.5625,13.625,0.4375,5.375,4.6875,-13.125,-34.625,-77.9375,-81.1875,-48.875,-42.75,-33.1875,-34.4375,-22.625,-18.25,7.1875,48.1875,-2.75,-36.5625,-2.5,-15.6875,-1.5625,9.25,-13.9375,-1.75,-4,-4.1875,-9.6875,-12.9375,-15.375
Action23GRZ,-3.625,-9.4375,-3.0625,22.625,100.625,62.125,93.1875,87.625,29.0625,102.4375,42.5625,-36.625,-27.5,-26.625,8.9375,23.5625,13.625,0.4375,5.375,4.6875,-13.125,-34.625,-77.9375,-81.1875,-48.875,-42.75,-33.1875,-34.4375,-22.625,-18.25,7.1875,48.1875,-2.75,-36.5625,-2.5,-15.6875,-1.5625,9.25,-13.9375,-1.75,-4,-4.1875,-9.6875,-12.9375,-15.375
Action23ORL,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487,8.521487
Action23OPL,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453,7.129453
Action23OYL,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931,8.804931
Action23ORR,2.771114,2.737954,2.710948,2.655012,2.598235,2.703809,2.997354,3.712652,4.182276,4.441835,4.753039,4.734569,4.669192,4.59779,4.575346,4.588876,4.614926,4.621755,4.621265,4.622439,4.58833,4.512379,4.18571,3.886501,3.559993,3.252013,2.961138,2.715127,2.554719,2.410383,2.33102,2.355273,2.43443,2.446067,2.496525,2.524005,2.53055,2.527886,2.487248,2.481057,2.496623,2.512975,2.523008,2.517804,2.51582
Action23OPR,7.177348,7.177465,7.178763,7.17532,7.127333,7.073631,6.978105,6.811238,6.441238,5.968602,5.355102,5.134035,5.064572,5.148263,5.435881,5.593548,5.714622,5.721557,5.696603,5.703013,5.779541,5.934133,6.305637,6.526861,6.695399,6.795722,6.882899,6.9208,6.939484,6.981057,7.02612,7.089249,7.138356,7.148205,7.148924,7.149346,7.152689,7.156313,7.153734,7.151762,7.150361,7.145404,7.137809,7.129863,7.126643
