FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
0,0,0,11,0,0,0.3876085,0.1511403,0.1303121,24.67531,22.84663,19.805,24.67531,22.84663,19.805,29.07878,29.07874,29.07864,17.22609,17.22609,17.22603,30.60293,30.60292,30.6029,3.0103,3.010244,3.010075,29.3607,29.36068,29.36067,97.03582,53.84107,24.06006,0,0,0,15.55635,15.55635,15.55635,8.442763,8.442763,8.442763,136.6536,90.88213,53.48521,1.125,1.125,32.79094,1.125,0.7352582,27.70731,21.49588,9.933466,37.70698,0
0,0,0,11,0,0,0.39031,0.182967,0.119385,25.9719,22.9961,19.8641,25.9719,22.9961,19.8641,28.9667,28.9667,28.9667,17.3507,17.3507,17.3506,27.6188,27.6187,27.6186,3.0103,3.01024,3.01008,29.9842,29.9842,29.9842,97.1068,59.4926,40.704,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,82.7541,42.552,21.8059,1.125,1.125,34.0206,1.125,0.711482,34.1297,18.8404,15.4294,32.1353,0
0,0,0,11,0,0,0.3662,0.17895,0.0925346,30.8907,21.0826,20.6852,30.8907,21.0826,20.6852,29.7113,29.7113,29.7112,21.2452,21.2452,21.2452,30.6603,30.6603,30.6603,3.0103,3.01024,3.01008,31.378,31.378,31.3779,46.4408,28.3073,20.8961,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,48.7104,32.9873,26.8412,1.125,1.125,33.4219,1.125,0.676148,35.6275,17.8703,10.1331,36.8496,0
0,0,0,11,0,0,0.386447,0.170186,0.0952946,34.1542,24.5831,20.7853,34.1542,24.5831,20.7853,29.6775,29.6774,29.6774,26.7413,26.7413,26.7413,30.179,30.179,30.179,3.0103,3.01024,3.01008,23.068,23.0679,23.0679,37.3651,36.708,24.5454,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,37.9618,37.093,36.1665,1.125,1.125,38.0882,1.125,0.677228,17.171,14.7868,15.5046,37.8944,0
0,0,0,11,0,0,0.368435,0.169202,0.117381,32.8559,19.0972,17.3334,32.8559,19.0972,17.3334,27.913,27.9129,27.9129,25.4825,25.4825,25.4825,29.8562,29.8562,29.8562,3.0103,3.01024,3.01008,28.5918,28.5918,28.5918,81.4439,53.7057,34.8629,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,78.6989,51.2812,26.7697,1.125,1.125,32.7291,1.125,0.675893,24.8771,12.7799,14.1869,35.5173,0
0,0,0,11,0,0,0.3788954,0.1695764,0.1119417,30.88222,20.06518,18.17415,30.88222,20.06518,18.17415,29.3217,29.3217,29.32161,17.18159,17.18158,17.18151,30.18001,30.17998,30.17988,3.0103,3.010244,3.010075,26.31697,26.31697,26.31692,35.62435,29.24711,10.35143,0,0,0,15.55635,15.55635,15.55635,8.442763,8.442763,8.442763,133.1101,81.04321,45.77573,1.125,1.125,31.82156,1.125,0.6877958,17.69689,14.59514,8.811723,36.97703,0
0,0,0,11,0,0,0.395106,0.173407,0.101027,29.1883,20.9758,17.6059,29.1883,20.9758,17.6059,31.3849,31.3849,31.3849,24.5625,24.5625,24.5625,31.9828,31.9828,31.9828,3.0103,3.01024,3.01008,30.5716,30.5716,30.5716,54.1755,43.2199,32.0572,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,58.2178,40.0557,31.5233,1.125,1.125,33.2708,1.125,0.65447,35.4281,10.7375,8.66451,36.2834,0
0,0,0,11,0,0,0.3708225,0.1736061,0.09798618,34.30614,19.44583,16.24167,34.30614,19.44583,16.24167,32.09563,32.0956,32.09558,18.96409,18.96407,18.96406,23.45849,23.45847,23.45846,3.0103,3.010244,3.010075,27.37951,27.3795,27.37948,128.1575,73.09452,20.43889,0,0,0,15.55635,15.55635,15.55635,8.442763,8.442763,8.442763,112.2253,89.79407,41.97962,1.125,1.125,33.40831,1.125,0.672572,29.49376,12.96666,10.90788,45.73863,0
0,0,0,11,0,0,0.384484,0.154058,0.0807441,30.9717,19.5949,17.3406,30.9717,19.5949,17.3406,28.4667,28.4666,28.4666,26.9654,26.9654,26.9654,26.0905,26.0905,26.0905,3.0103,3.01024,3.01008,32.2088,32.2087,32.2087,22.0097,20.0985,6.10001,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,65.936,34.0497,30.4829,1.125,1.125,32.0353,1.125,0.706282,26.2294,23.4302,19.8314,29.772,0
0,0,0,11,0,0,0.3959852,0.1512577,0.09942555,28.49105,27.27755,22.52851,28.49105,27.27755,22.52851,28.03117,28.03117,28.03115,23.77877,23.77876,23.77873,29.13573,29.13572,29.13569,3.0103,3.010244,3.010075,30.19077,30.19077,30.19074,114.5542,107.5026,44.2507,0,0,0,15.55635,15.55635,15.55635,8.442763,8.442763,8.442763,61.34359,59.3113,35.00539,1.125,1.125,36.73976,1.125,0.7067489,38.17567,24.60779,14.71593,34.19237,0
