FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
0,0,0,11,0,0,0.523741,0.1724,0.0752976,19.3147,14.4786,10.2746,19.3147,14.4786,10.2746,15.8773,15.8773,15.8772,10.4644,10.4644,10.4643,20.972,20.972,20.9719,3.0103,3.01024,3.01008,18.9339,18.9339,18.9339,61.8016,19.1049,17.8666,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,30.4762,26.6734,24.4824,1.125,1.125,26.5312,1.125,0.756325,19.9776,7.80197,15.7926,18.033,0
0,0,0,11,0,0,0.564638,0.154508,0.0844946,22.9126,11.9021,9.54441,22.9126,11.9021,9.54441,18.2098,18.2098,18.2097,8.70367,8.70364,8.70362,23.138,23.138,23.1379,3.0103,3.01024,3.01008,19.4287,19.4286,19.4286,28.1686,21.1058,11.756,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,16.4036,6.27695,6.22674,1.125,1.125,23.8644,1.125,0.725099,13.7199,6.71295,11.5627,14.3609,0
0,0,0,11,0,0,0.560243,0.145962,0.086793,15.7289,11.691,11.4724,15.7289,11.691,11.4724,16.1941,16.194,16.194,14.8575,14.8575,14.8575,18.025,18.025,18.0249,3.0103,3.01024,3.01008,18.3251,18.3251,18.325,29.1744,17.0626,10.0223,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,19.395,13.2206,13.0729,1.125,1.125,23.554,1.125,0.723481,14.3278,10.4024,10.7821,15.9425,0
1.2,0.441929,0.382389,2.19287,1.86303,1.73572,0.555143,0.161535,0.0938887,23.2211,15.6579,10.3724,23.2211,15.6579,10.3724,17.0009,17.0009,17.0008,13.4663,13.4663,13.4662,22.8973,22.8973,22.8973,7.02027,7.02022,7.02009,18.3649,18.3649,18.3648,18.2685,17.1333,14.6756,0.0857821,-0.189455,-0.282704,7.89979,6.09838,2.72589,13.5437,13.5386,13.5157,12.8465,12.5053,12.215,7.83234,7.83234,25.8337,7.83234,0.736055,18.8858,8.27482,14.8345,10.6682,0.894427
2.16788,1.9815,1.73481,7.95235,7.05741,5.54614,0.241081,0.0232605,0.0116842,17.8434,14.7949,14.3995,17.8434,14.7949,14.3995,8.69257,8.69256,8.69253,1.74706,1.747,1.74684,0.444645,0.444572,0.444351,17.3415,17.3415,17.3414,1.46389,1.46387,1.46386,3.48531,2.0937,1.34056,6.81314,5.30769,2.61411,16.2877,10.818,6.50893,14.0731,14.042,14.0288,9.98621,5.43608,4.6492,29.8867,29.8867,24.1605,29.8867,0.961519,2.16888,1.06506,1.23991,3.56512,4.52568
3.14635,2.88844,2.5678,8.79352,8.68551,7.73204,0.234668,0.00794431,0.00658803,5.18737,4.30787,4.10972,5.18737,4.30787,4.10972,10.5074,10.5074,10.5073,4.30559,4.30555,4.30541,3.38922,3.38917,3.38902,7.50247,7.50247,7.50233,6.11603,6.11598,6.11582,0.757601,0.632044,0.257643,5.63462,4.70419,4.03333,37.7169,22.0023,21.1714,14.0263,13.9356,13.907,7.34409,3.32677,2.19235,26.7762,26.7762,8.54866,26.7762,0.962738,1.2949,1.01105,1.2685,3.18583,5.69928
2.42286,2.40888,2.09905,6.09232,5.64319,5.01635,0.231934,0,0,2,0,0,2,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,9.0309,9.03084,9.03068,11.4183,11.4183,11.4182,9.0309,9.03084,9.03068,-2.82843,-2.82843,-2.82843,9.76285,4.23632,2.35851,36.9261,21.0733,13.3392,13.68,13.6298,13.6276,-1.41421,-1.41421,-1.41421,25.5902,25.5902,2,25.5902,0.969727,0,0,0,0,4.71372
2.07148,1.97976,1.93134,1.24444,0.802331,0.746842,0.586719,0.255205,0.134445,51.2919,32.0461,16.1331,51.2919,32.0461,16.1331,19.8926,19.8926,19.8926,16.4833,16.4833,16.4832,22.1993,22.1993,22.1992,4.66141,4.66135,4.66117,22.2871,22.2871,22.287,23.4742,21.8707,19.4395,5.53823,5.44504,5.32936,1.11376,0.111662,-0.0888953,1.40896,1.3785,1.37504,21.7131,13.7819,12.6374,9.89139,9.89139,49.2516,9.89139,0.748691,14.7879,10.7952,12.3093,12.5245,4.21841
1.86667,1.30246,1.15258,1.26667,0.783191,0.768882,0.594651,0.2755,0.170906,81.1151,61.3179,41.2015,81.1151,61.3179,41.2015,20.3193,20.3193,20.3192,14.5758,14.5758,14.5757,25.3613,25.3613,25.3612,0.829146,0.829095,0.82894,18.912,18.912,18.912,26.6993,19.655,5.2158,0.73851,0.505029,0.0357239,0.524467,0.37928,0.362248,1.29414,1.29391,1.29352,56.3588,37.5987,5.8333,10.2646,10.2646,85.2129,10.2646,0.801422,10.7384,9.64695,15.2457,14.5015,2.7847
2.04444,1.15248,1.12387,0.977778,0.458967,0.455408,0.610102,0.264291,0.174607,69.8614,45.7087,30.2899,69.8614,45.7087,30.2899,20.6027,20.6026,20.6026,13.6972,13.6971,13.6971,27.798,27.798,27.798,-3.12081,-3.12082,-3.12088,16.9509,16.9509,16.9509,14.3009,13.7091,9.45591,0.194567,-0.56122,-1.04561,1.62932,1.07692,0.155674,1.27742,1.26401,1.25088,34.1649,14.1365,12.7339,11.5208,11.5208,72.5491,11.5208,0.749737,9.96813,10.2216,16.8839,16.2264,2.16328
